time,EngineeringValue
2021-06-07 00:11:38+00:00,0.6800466797476696
2021-06-07 00:11:46+00:00,0.6800288347459652
2021-06-07 00:11:54+00:00,0.6800099281820902
2021-06-07 00:12:02+00:00,0.6799899425781901
2021-06-07 00:12:10+00:00,0.6799688653656437
2021-06-07 00:12:18+00:00,0.6799466891891699
2021-06-07 00:12:26+00:00,0.6799234123365091
2021-06-07 00:12:34+00:00,0.6798990390220497
2021-06-07 00:12:42+00:00,0.6798735797024826
2021-06-07 00:12:50+00:00,0.679847051379337
2021-06-07 00:12:58+00:00,0.6798194778870793
2021-06-07 00:13:06+00:00,0.6797908901654574
2021-06-07 00:13:14+00:00,0.6797613265147665
2021-06-07 00:13:22+00:00,0.6797308327902756
2021-06-07 00:13:30+00:00,0.6796994627113415
2021-06-07 00:13:38+00:00,0.6796672780135465
2021-06-07 00:13:46+00:00,0.6796343486218633
2021-06-07 00:13:54+00:00,0.679600752799613
2021-06-07 00:14:02+00:00,0.6795665772717728
2021-06-07 00:14:10+00:00,0.6795319172787376
2021-06-07 00:14:18+00:00,0.6794968767359405
2021-06-07 00:14:26+00:00,0.6794615682275276
2021-06-07 00:14:34+00:00,0.6794261130119841
2021-06-07 00:14:42+00:00,0.6793906409943744
2021-06-07 00:14:50+00:00,0.6793552906636912
2021-06-07 00:14:58+00:00,0.6793202089938324
2021-06-07 00:15:06+00:00,0.6792855513067573
2021-06-07 00:15:14+00:00,0.6792514810964323
2021-06-07 00:15:22+00:00,0.67921816981224
2021-06-07 00:15:30+00:00,0.6791857966006082
2021-06-07 00:15:38+00:00,0.6791545480037331
2021-06-07 00:15:46+00:00,0.6791246176143827
2021-06-07 00:15:54+00:00,0.6790962057721801
2021-06-07 00:16:02+00:00,0.6790695188581364
2021-06-07 00:16:10+00:00,0.6790447690838701
2021-06-07 00:16:18+00:00,0.679022173835902
2021-06-07 00:16:26+00:00,0.6790019552368709
2021-06-07 00:16:34+00:00,0.6789843393480699
2021-06-07 00:16:42+00:00,0.6789695556404538
2021-06-07 00:16:50+00:00,0.6789578362414767
2021-06-07 00:16:58+00:00,0.6789494151822241
2021-06-07 00:17:06+00:00,0.6789445276026371
2021-06-07 00:17:14+00:00,0.6789434090030844
2021-06-07 00:17:22+00:00,0.6789462941884106
2021-06-07 00:17:30+00:00,0.6789534163616886
2021-06-07 00:17:38+00:00,0.6789650064572234
2021-06-07 00:17:46+00:00,0.6789812919058609
2021-06-07 00:17:54+00:00,0.6790024957337161
2021-06-07 00:18:02+00:00,0.6790288355563995
2021-06-07 00:18:10+00:00,0.6790605225600521
2021-06-07 00:18:18+00:00,0.6790977603884398
2021-06-07 00:18:26+00:00,0.6791407443845493
2021-06-07 00:18:34+00:00,0.6791896602098143
2021-06-07 00:18:42+00:00,0.6792446831008467
2021-06-07 00:18:50+00:00,0.679305976363146
2021-06-07 00:18:58+00:00,0.6793736865253202
2021-06-07 00:19:06+00:00,0.6794479494311414
2021-06-07 00:19:14+00:00,0.6795288906453878
2021-06-07 00:19:22+00:00,0.679616621803222
2021-06-07 00:19:30+00:00,0.6797112394388198
2021-06-07 00:19:38+00:00,0.6798128240884742
2021-06-07 00:19:46+00:00,0.6799214395874952
2021-06-07 00:19:54+00:00,0.6800371322010779
2021-06-07 00:20:02+00:00,0.6801599295987716
2021-06-07 00:20:10+00:00,0.6802898400516229
2021-06-07 00:20:18+00:00,0.6804268518641968
2021-06-07 00:20:26+00:00,0.680570932686716
2021-06-07 00:20:34+00:00,0.6807220286354911
2021-06-07 00:20:42+00:00,0.6808800640476316
2021-06-07 00:20:50+00:00,0.6810449409891408
2021-06-07 00:20:58+00:00,0.681216538975461
2021-06-07 00:21:06+00:00,0.6813947148349802
2021-06-07 00:21:14+00:00,0.6815793027322403
2021-06-07 00:21:22+00:00,0.6817701143672418
2021-06-07 00:21:30+00:00,0.6819669393665903
2021-06-07 00:21:38+00:00,0.6821695458812358
2021-06-07 00:21:46+00:00,0.6823776814041921
2021-06-07 00:21:54+00:00,0.682591073819922
2021-06-07 00:22:02+00:00,0.6828094326949777
2021-06-07 00:22:10+00:00,0.6830324508170571
2021-06-07 00:22:18+00:00,0.6832598059868177
2021-06-07 00:22:26+00:00,0.6834911630636828
2021-06-07 00:22:34+00:00,0.6837261762633973
2021-06-07 00:22:42+00:00,0.6839644917013796
2021-06-07 00:22:50+00:00,0.6842057501719196
2021-06-07 00:22:58+00:00,0.6844495901490866
2021-06-07 00:23:06+00:00,0.6846956509908708
2021-06-07 00:23:14+00:00,0.6849435763236232
2021-06-07 00:23:22+00:00,0.6851930175793738
2021-06-07 00:23:30+00:00,0.6854436376541247
2021-06-07 00:23:38+00:00,0.6856951146508542
2021-06-07 00:23:46+00:00,0.6859471456667224
2021-06-07 00:23:54+00:00,0.6861994505800092
2021-06-07 00:24:02+00:00,0.6864517757886245
2021-06-07 00:24:10+00:00,0.6867038978487633
2021-06-07 00:24:18+00:00,0.6869556269594418
2021-06-07 00:24:26+00:00,0.6872068102363751
2021-06-07 00:24:34+00:00,0.6874573346307256
2021-06-07 00:24:42+00:00,0.6877071298760362
2021-06-07 00:24:50+00:00,0.6879561704206768
2021-06-07 00:24:58+00:00,0.6882044776262719
2021-06-07 00:25:06+00:00,0.6884521207487342
2021-06-07 00:25:14+00:00,0.6886992179859298
2021-06-07 00:25:22+00:00,0.6889459365564445
2021-06-07 00:25:30+00:00,0.6891924922036607
2021-06-07 00:25:38+00:00,0.6894391479954725
2021-06-07 00:25:46+00:00,0.6896862123820333
2021-06-07 00:25:54+00:00,0.6899340364806411
2021-06-07 00:26:02+00:00,0.6901830105643978
2021-06-07 00:26:10+00:00,0.6904335596958202
2021-06-07 00:26:18+00:00,0.6906861387226918
2021-06-07 00:26:26+00:00,0.6909412261902478
2021-06-07 00:26:34+00:00,0.6911993175871485
2021-06-07 00:26:42+00:00,0.6914609178677751
2021-06-07 00:26:50+00:00,0.6917265332358391
2021-06-07 00:26:58+00:00,0.6919966622294158
2021-06-07 00:27:06+00:00,0.6922717859906475
2021-06-07 00:27:14+00:00,0.6925523579775293
2021-06-07 00:27:22+00:00,0.6928387936487497
2021-06-07 00:27:30+00:00,0.6931314593559063
2021-06-07 00:27:38+00:00,0.6934306608978076
2021-06-07 00:27:46+00:00,0.6937366321698287
2021-06-07 00:27:54+00:00,0.6940495235818174
2021-06-07 00:28:02+00:00,0.6943693906785383
2021-06-07 00:28:10+00:00,0.6946961826989209
2021-06-07 00:28:18+00:00,0.6950297317550128
2021-06-07 00:28:26+00:00,0.6953697424184134
2021-06-07 00:28:34+00:00,0.6957157819467397
2021-06-07 00:28:42+00:00,0.6960672712969801
2021-06-07 00:28:50+00:00,0.6964234770713037
2021-06-07 00:28:58+00:00,0.6967835045377826
2021-06-07 00:29:06+00:00,0.6971462918634005
2021-06-07 00:29:14+00:00,0.6975106056896786
2021-06-07 00:29:22+00:00,0.6978750381721995
2021-06-07 00:29:30+00:00,0.698238005594288
2021-06-07 00:29:38+00:00,0.6985977486521063
2021-06-07 00:29:46+00:00,0.698952334493533
2021-06-07 00:29:54+00:00,0.699299660576479
2021-06-07 00:30:02+00:00,0.6996374603938711
2021-06-07 00:30:10+00:00,0.6999633110925311
2021-06-07 00:30:18+00:00,0.7002746429917652
2021-06-07 00:30:26+00:00,0.7005687509848284
2021-06-07 00:30:34+00:00,0.7008428077827689
2021-06-07 00:30:42+00:00,0.7010938789356943
2021-06-07 00:30:50+00:00,0.7013189394552727
2021-06-07 00:30:58+00:00,0.7015148922795548
2021-06-07 00:31:06+00:00,0.701678587985305
2021-06-07 00:31:14+00:00,0.7018068454962197
2021-06-07 00:31:22+00:00,0.701896474494287
2021-06-07 00:31:30+00:00,0.7019442979817947
2021-06-07 00:31:38+00:00,0.7019471760983161
2021-06-07 00:31:46+00:00,0.7019020299538478
2021-06-07 00:31:54+00:00,0.7018058656463363
2021-06-07 00:32:02+00:00,0.7016557980003453
2021-06-07 00:32:10+00:00,0.7014490740784463
2021-06-07 00:32:18+00:00,0.7011830956087851
2021-06-07 00:32:26+00:00,0.7008554403610325
2021-06-07 00:32:34+00:00,0.7004638820554391
2021-06-07 00:32:42+00:00,0.700006408388259
2021-06-07 00:32:50+00:00,0.6994812372015221
2021-06-07 00:32:58+00:00,0.6988868299341512
2021-06-07 00:33:06+00:00,0.6982219023981882
2021-06-07 00:33:14+00:00,0.6974854324951062
2021-06-07 00:33:22+00:00,0.6966766645049552
2021-06-07 00:33:30+00:00,0.6957951101315738
2021-06-07 00:33:38+00:00,0.6948405450869876
2021-06-07 00:33:46+00:00,0.6938130023501216
2021-06-07 00:33:54+00:00,0.6927127605027765
2021-06-07 00:34:02+00:00,0.6915403283474204
2021-06-07 00:34:10+00:00,0.6902964248145602
2021-06-07 00:34:18+00:00,0.68898195410687
2021-06-07 00:34:26+00:00,0.6875979768829605
2021-06-07 00:34:34+00:00,0.686145676623299
2021-06-07 00:34:42+00:00,0.6846263217092566
2021-06-07 00:34:50+00:00,0.6830412232677646
2021-06-07 00:34:58+00:00,0.6813916889714813
2021-06-07 00:35:06+00:00,0.6796789730358856
2021-06-07 00:35:14+00:00,0.6779042227060302
2021-06-07 00:35:22+00:00,0.6760684215763283
2021-06-07 00:35:30+00:00,0.6741723301360748
2021-06-07 00:35:38+00:00,0.6722164239809462
2021-06-07 00:35:46+00:00,0.670200830175853
2021-06-07 00:35:54+00:00,0.6681252622967367
2021-06-07 00:36:02+00:00,0.6659889547176382
2021-06-07 00:36:10+00:00,0.6637905967441081
2021-06-07 00:36:18+00:00,0.6615282672242969
2021-06-07 00:36:26+00:00,0.6591993702943505
2021-06-07 00:36:34+00:00,0.6568005730209197
2021-06-07 00:36:42+00:00,0.6543277451889338
2021-06-07 00:36:50+00:00,0.6517759029165426
2021-06-07 00:36:58+00:00,0.6491391555443665
2021-06-07 00:37:06+00:00,0.6464106573913436
2021-06-07 00:37:14+00:00,0.6435825649744741
2021-06-07 00:37:22+00:00,0.640645999989166
2021-06-07 00:37:30+00:00,0.6375910186893337
2021-06-07 00:37:38+00:00,0.6344065887281644
2021-06-07 00:37:46+00:00,0.6310805736703667
2021-06-07 00:37:54+00:00,0.6275997257831499
2021-06-07 00:38:02+00:00,0.6239496876606585
2021-06-07 00:38:10+00:00,0.6201150027354135
2021-06-07 00:38:18+00:00,0.6160791354765912
2021-06-07 00:38:26+00:00,0.611824501637203
2021-06-07 00:38:34+00:00,0.607332507940856
2021-06-07 00:38:42+00:00,0.6025836022277359
2021-06-07 00:38:50+00:00,0.5975573336577326
2021-06-07 00:38:58+00:00,0.5922324230985444
2021-06-07 00:39:06+00:00,0.5865868432104422
2021-06-07 00:39:14+00:00,0.5805979085475522
2021-06-07 00:39:22+00:00,0.5742423750091736
2021-06-07 00:39:30+00:00,0.5674965483279542
2021-06-07 00:39:38+00:00,0.5603364011072819
2021-06-07 00:39:46+00:00,0.552737697833856
2021-06-07 00:39:54+00:00,0.5446761272076982
2021-06-07 00:40:02+00:00,0.5361274411379411
2021-06-07 00:40:10+00:00,0.5270675992343168
2021-06-07 00:40:18+00:00,0.5174729184504728
2021-06-07 00:40:26+00:00,0.5073202265734696
2021-06-07 00:40:34+00:00,0.49658701863809773
2021-06-07 00:40:42+00:00,0.48525161520742427
2021-06-07 00:40:50+00:00,0.4732933215040975
2021-06-07 00:40:58+00:00,0.46069258589970086
2021-06-07 00:41:06+00:00,0.44743115714056136
2021-06-07 00:41:14+00:00,0.43349223877499427
2021-06-07 00:41:22+00:00,0.41886063968262965
2021-06-07 00:41:30+00:00,0.4035229195231857
2021-06-07 00:41:38+00:00,0.3874675279350305
2021-06-07 00:41:46+00:00,0.3706849363369015
2021-06-07 00:41:54+00:00,0.35316776121920446
2021-06-07 00:42:02+00:00,0.33491087785425283
2021-06-07 00:42:10+00:00,0.3159115234074121
2021-06-07 00:42:18+00:00,0.296169388493057
2021-06-07 00:42:26+00:00,0.27568669629012915
2021-06-07 00:42:34+00:00,0.2544682683675764
2021-06-07 00:42:42+00:00,0.23252157672417983
2021-06-07 00:42:50+00:00,0.2098567809686832
2021-06-07 00:42:58+00:00,0.18648675065009632
2021-06-07 00:43:06+00:00,0.16242707165920053
2021-06-07 00:43:14+00:00,0.13769603742097894
2021-06-07 00:43:22+00:00,0.11231462343398019
2021-06-07 00:43:30+00:00,0.08630644606700612
2021-06-07 00:43:38+00:00,0.05969770521771644
2021-06-07 00:43:46+00:00,0.032517111087320125
2021-06-07 00:43:54+00:00,0.004795795316085631
2021-06-07 00:44:02+00:00,-0.023432792932934817
2021-06-07 00:44:10+00:00,-0.05213300564328688
2021-06-07 00:44:18+00:00,-0.08126712877489985
2021-06-07 00:44:26+00:00,-0.11079552809833915
2021-06-07 00:44:34+00:00,-0.14067680762772214
2021-06-07 00:44:42+00:00,-0.17086797948185578
2021-06-07 00:44:50+00:00,-0.20132464417384818
2021-06-07 00:44:58+00:00,-0.23200118016003982
2021-06-07 00:45:06+00:00,-0.26285094167166534
2021-06-07 00:45:14+00:00,-0.2938264630707274
2021-06-07 00:45:22+00:00,-0.32487966903646676
2021-06-07 00:45:30+00:00,-0.35596208786535966
2021-06-07 00:45:38+00:00,-0.3870250605224174
2021-06-07 00:45:46+00:00,-0.4180199728847776
2021-06-07 00:45:54+00:00,-0.44889847663081767
2021-06-07 00:46:02+00:00,-0.47961270019710733
2021-06-07 00:46:10+00:00,-0.5101154619638448
2021-06-07 00:46:18+00:00,-0.5403604792640583
2021-06-07 00:46:26+00:00,-0.5703025716897637
2021-06-07 00:46:34+00:00,-0.5998978572010487
2021-06-07 00:46:42+00:00,-0.6291039397827303
2021-06-07 00:46:50+00:00,-0.6578800876467775
2021-06-07 00:46:58+00:00,-0.6861874008733035
2021-06-07 00:47:06+00:00,-0.7139889672809445
2021-06-07 00:47:14+00:00,-0.7412500055474848
2021-06-07 00:47:22+00:00,-0.7679379951543948
2021-06-07 00:47:30+00:00,-0.7940227919796652
2021-06-07 00:47:38+00:00,-0.8194767291400432
2021-06-07 00:47:46+00:00,-0.8442747025363089
2021-06-07 00:47:54+00:00,-0.8683942407149924
2021-06-07 00:48:02+00:00,-0.8918155587792931
2021-06-07 00:48:10+00:00,-0.9145215962022822
2021-06-07 00:48:18+00:00,-0.936498038515742
2021-06-07 00:48:26+00:00,-0.9577333229671752
2021-06-07 00:48:34+00:00,-0.9782186283545754
2021-06-07 00:48:42+00:00,-0.9979478493625391
2021-06-07 00:48:50+00:00,-1.016917555833233
2021-06-07 00:48:58+00:00,-1.0351269375107446
2021-06-07 00:49:06+00:00,-1.0525777348965686
2021-06-07 00:49:14+00:00,-1.0692741569466533
2021-06-07 00:49:22+00:00,-1.0852227864258206
2021-06-07 00:49:30+00:00,-1.1004324738128477
2021-06-07 00:49:38+00:00,-1.1149142207185267
2021-06-07 00:49:46+00:00,-1.1286810538390537
2021-06-07 00:49:54+00:00,-1.1417478905178648
2021-06-07 00:50:02+00:00,-1.1541313970301335
2021-06-07 00:50:10+00:00,-1.1658498407354232
2021-06-07 00:50:18+00:00,-1.176922937265373
2021-06-07 00:50:26+00:00,-1.1873716939246686
2021-06-07 00:50:34+00:00,-1.197218250485092
2021-06-07 00:50:42+00:00,-1.2064857185442743
2021-06-07 00:50:50+00:00,-1.2151980206031359
2021-06-07 00:50:58+00:00,-1.2233797299892382
2021-06-07 00:51:06+00:00,-1.23105591271782
2021-06-07 00:51:14+00:00,-1.2382519722947916
2021-06-07 00:51:22+00:00,-1.2449934986816518
2021-06-07 00:51:30+00:00,-1.251306121867151
2021-06-07 00:51:38+00:00,-1.257215371589694
2021-06-07 00:51:46+00:00,-1.262746543300735
2021-06-07 00:51:54+00:00,-1.267924571765965
2021-06-07 00:52:02+00:00,-1.2727739124629232
2021-06-07 00:52:10+00:00,-1.2773184315597819
2021-06-07 00:52:18+00:00,-1.2815813049129812
2021-06-07 00:52:26+00:00,-1.285584926476799
2021-06-07 00:52:34+00:00,-1.2893508263876348
2021-06-07 00:52:42+00:00,-1.2928995973349329
2021-06-07 00:52:50+00:00,-1.2962508315001486
2021-06-07 00:52:58+00:00,-1.2994230770421396
2021-06-07 00:53:06+00:00,-1.3024337928252185
2021-06-07 00:53:14+00:00,-1.3052993159093365
2021-06-07 00:53:22+00:00,-1.3080348393054322
2021-06-07 00:53:30+00:00,-1.3106543994722788
2021-06-07 00:53:38+00:00,-1.313170872634578
2021-06-07 00:53:46+00:00,-1.3155959798775085
2021-06-07 00:53:54+00:00,-1.317940300433463
2021-06-07 00:54:02+00:00,-1.3202132927967258
2021-06-07 00:54:10+00:00,-1.3224233230242344
2021-06-07 00:54:18+00:00,-1.3245776995027514
2021-06-07 00:54:26+00:00,-1.326682713882319
2021-06-07 00:54:34+00:00,-1.3287436871819003
2021-06-07 00:54:42+00:00,-1.3307650208129385
2021-06-07 00:54:50+00:00,-1.332750251362552
2021-06-07 00:54:58+00:00,-1.3347021089174136
2021-06-07 00:55:06+00:00,-1.3366225780412204
2021-06-07 00:55:14+00:00,-1.338512960747559
2021-06-07 00:55:22+00:00,-1.3403739410006938
2021-06-07 00:55:30+00:00,-1.3422056498486958
2021-06-07 00:55:38+00:00,-1.3440077307245282
2021-06-07 00:55:46+00:00,-1.3457794044751679
2021-06-07 00:55:54+00:00,-1.3475195332653247
2021-06-07 00:56:02+00:00,-1.3492266832071416
2021-06-07 00:56:10+00:00,-1.3508991849355523
2021-06-07 00:56:18+00:00,-1.3525351918837178
2021-06-07 00:56:26+00:00,-1.3541327358328341
2021-06-07 00:56:34+00:00,-1.355689779356536
2021-06-07 00:56:42+00:00,-1.357204265044864
2021-06-07 00:56:50+00:00,-1.3586741609914268
2021-06-07 00:56:58+00:00,-1.3600975024804467
2021-06-07 00:57:06+00:00,-1.361472429851678
2021-06-07 00:57:14+00:00,-1.3627972221621556
2021-06-07 00:57:22+00:00,-1.364070326756357
2021-06-07 00:57:30+00:00,-1.3652903846305784
2021-06-07 00:57:38+00:00,-1.3664562517411334
2021-06-07 00:57:46+00:00,-1.367567016256326
2021-06-07 00:57:54+00:00,-1.3686220115193892
2021-06-07 00:58:02+00:00,-1.3696208254258972
2021-06-07 00:58:10+00:00,-1.3705633058223101
2021-06-07 00:58:18+00:00,-1.371449562494009
2021-06-07 00:58:26+00:00,-1.3722799656246878
2021-06-07 00:58:34+00:00,-1.373055141071569
2021-06-07 00:58:42+00:00,-1.3737759627746322
2021-06-07 00:58:50+00:00,-1.3744435424495953
2021-06-07 00:58:58+00:00,-1.3750592167244209
2021-06-07 00:59:06+00:00,-1.3756245320677174
2021-06-07 00:59:14+00:00,-1.37614122790557
2021-06-07 00:59:22+00:00,-1.3766112178763958
2021-06-07 00:59:30+00:00,-1.3770365698031841
2021-06-07 00:59:38+00:00,-1.3774194845057983
2021-06-07 00:59:46+00:00,-1.3777622736147574
2021-06-07 00:59:54+00:00,-1.3780673367714396
2021-06-07 01:00:02+00:00,-1.3783371383240695
2021-06-07 01:00:10+00:00,-1.3785741841491894
2021-06-07 01:00:18+00:00,-1.3787809980533423
2021-06-07 01:00:26+00:00,-1.37896009876901
2021-06-07 01:00:34+00:00,-1.379113977158989
2021-06-07 01:00:42+00:00,-1.3792450741663216
2021-06-07 01:00:50+00:00,-1.3793557596300656
2021-06-07 01:00:58+00:00,-1.379448311583232
2021-06-07 01:01:06+00:00,-1.3795248972068521
2021-06-07 01:01:14+00:00,-1.3795875546260128
2021-06-07 01:01:22+00:00,-1.3796381760612886
2021-06-07 01:01:30+00:00,-1.379678492526577
2021-06-07 01:01:38+00:00,-1.3797100598908867
2021-06-07 01:01:46+00:00,-1.3797342465592617
2021-06-07 01:01:54+00:00,-1.379752222750747
2021-06-07 01:02:02+00:00,-1.3797649516033141
2021-06-07 01:02:10+00:00,-1.3797731818778345
2021-06-07 01:02:18+00:00,-1.3797774424726628
2021-06-07 01:02:26+00:00,-1.3797780387273622
2021-06-07 01:02:34+00:00,-1.3797750505284456
2021-06-07 01:02:42+00:00,-1.3797683322207908
2021-06-07 01:02:50+00:00,-1.3797575142769893
2021-06-07 01:02:58+00:00,-1.379742006887295
2021-06-07 01:03:06+00:00,-1.3797210051768192
2021-06-07 01:03:14+00:00,-1.3796934962412983
2021-06-07 01:03:22+00:00,-1.3796582676934537
2021-06-07 01:03:30+00:00,-1.3796139181634262
2021-06-07 01:03:38+00:00,-1.3795588690672023
2021-06-07 01:03:46+00:00,-1.379491378019692
2021-06-07 01:03:54+00:00,-1.3794095537733877
2021-06-07 01:04:02+00:00,-1.379311372409093
2021-06-07 01:04:10+00:00,-1.379194694676017
2021-06-07 01:04:18+00:00,-1.3790572845979947
2021-06-07 01:04:26+00:00,-1.3788968290040762
2021-06-07 01:04:34+00:00,-1.378710958068906
2021-06-07 01:04:42+00:00,-1.37849726653331
2021-06-07 01:04:50+00:00,-1.3782533352285435
2021-06-07 01:04:58+00:00,-1.3779767533652654
2021-06-07 01:05:06+00:00,-1.3776651410461178
2021-06-07 01:05:14+00:00,-1.3773161714074116
2021-06-07 01:05:22+00:00,-1.376927593038848
2021-06-07 01:05:30+00:00,-1.3764972518009404
2021-06-07 01:05:38+00:00,-1.3760231121719457
2021-06-07 01:05:46+00:00,-1.375503277496403
2021-06-07 01:05:54+00:00,-1.3749360094417833
2021-06-07 01:06:02+00:00,-1.374319746068041
2021-06-07 01:06:10+00:00,-1.3736531183543828
2021-06-07 01:06:18+00:00,-1.3729349649401847
2021-06-07 01:06:26+00:00,-1.3721643448380587
2021-06-07 01:06:34+00:00,-1.3713405478803633
2021-06-07 01:06:42+00:00,-1.3704631027101568
2021-06-07 01:06:50+00:00,-1.3695317819127137
2021-06-07 01:06:58+00:00,-1.3685466043870715
2021-06-07 01:07:06+00:00,-1.3675078343620666
2021-06-07 01:07:14+00:00,-1.3664159774064317
2021-06-07 01:07:22+00:00,-1.3652717726435675
2021-06-07 01:07:30+00:00,-1.364076181568221
2021-06-07 01:07:38+00:00,-1.3628303729477025
2021-06-07 01:07:46+00:00,-1.3615357040352478
2021-06-07 01:07:54+00:00,-1.3601936978629363
2021-06-07 01:08:02+00:00,-1.3588060166341558
2021-06-07 01:08:10+00:00,-1.3573744312711173
2021-06-07 01:08:18+00:00,-1.355900786991172
2021-06-07 01:08:26+00:00,-1.3543869652721015
2021-06-07 01:08:34+00:00,-1.3528348421575334
2021-06-07 01:08:42+00:00,-1.3512462431185805
2021-06-07 01:08:50+00:00,-1.3496228946863735
2021-06-07 01:08:58+00:00,-1.347966373155236
2021-06-07 01:09:06+00:00,-1.3462780504794258
2021-06-07 01:09:14+00:00,-1.3445590379753922
2021-06-07 01:09:22+00:00,-1.3428101280325393
2021-06-07 01:09:30+00:00,-1.3410317342978941
2021-06-07 01:09:38+00:00,-1.3392238308371895
2021-06-07 01:09:46+00:00,-1.3373858905423444
2021-06-07 01:09:54+00:00,-1.3355168238036599
2021-06-07 01:10:02+00:00,-1.3336149174153682
2021-06-07 01:10:10+00:00,-1.331677774604205
2021-06-07 01:10:18+00:00,-1.3297022568286911
2021-06-07 01:10:26+00:00,-1.3276844278238606
2021-06-07 01:10:34+00:00,-1.325619500556911
2021-06-07 01:10:42+00:00,-1.323501787719908
2021-06-07 01:10:50+00:00,-1.3213246564269485
